customerID;gender;tenure;MultipleLines;MonthlyCharges;StreamingTV;DeviceProtection;Contract;Churn
9661-ACXBS;Female;42;Yes;105.2;Yes;Yes;Month-to-month;Yes
2193-SFWQW;Male;72;No;111.95;Yes;Yes;Two year;No
5656-JAMLX;Male;62;No;19.85;No internet service;No internet service;Two year;No
3462-BJQQA;Female;6;Yes;89.75;Yes;No;Month-to-month;Yes
0442-TDYUO;Male;48;No;20.05;No internet service;No internet service;Two year;No
6733-LRIZX;Male;35;Yes;108.95;Yes;Yes;Two year;No
9503-XJUME;Male;52;No;19.65;No internet service;No internet service;One year;No
4367-NHWMM;Female;1;No phone service;24.9;No;No;Month-to-month;No
3727-RJMEO;Male;6;Yes;82.85;Yes;No;Month-to-month;Yes
3779-OSWCF;Female;71;Yes;93.2;Yes;Yes;Two year;No
6736-DHUQI;Female;67;No;84.8;No;Yes;One year;No
3915-ODIYG;Male;60;Yes;71.75;No;No;One year;No
1360-RCYRT;Male;23;No phone service;30.35;No;No;Month-to-month;No
2724-FJDYW;Male;39;No phone service;54.85;Yes;Yes;One year;No
4451-RWASJ;Male;15;No;19.5;No internet service;No internet service;One year;No
6646-VRFOL;Male;53;Yes;103.85;Yes;Yes;Month-to-month;No
3460-TJBWI;Male;24;Yes;24.2;No internet service;No internet service;Two year;No
5917-HBSDW;Female;37;No;19.35;No internet service;No internet service;Month-to-month;No
5685-IIXLY;Female;5;No;83.6;No;No;Month-to-month;Yes
5671-UUNXD;Female;50;Yes;100.65;Yes;No;One year;No
0956-ACVZC;Female;54;No;94.1;Yes;Yes;One year;No
2325-NBPZG;Female;3;No;74.55;No;No;Month-to-month;Yes
4250-ZBWLV;Male;68;Yes;108.45;Yes;Yes;One year;No
4482-FTFFX;Male;5;No;56.15;No;Yes;Month-to-month;Yes
8859-DZTGQ;Male;33;No;20.35;No internet service;No internet service;Two year;No
0440-MOGPM;Female;41;Yes;80.55;Yes;Yes;One year;No
0020-JDNXP;Female;34;No phone service;61.25;Yes;Yes;One year;No
3752-CQSJI;Female;13;No;20.45;No internet service;No internet service;Month-to-month;No
5025-GOOKI;Female;20;No;18.9;No internet service;No internet service;Month-to-month;No
4698-KVLLG;Female;51;No;19.6;No internet service;No internet service;Two year;No
5095-AESKG;Female;3;Yes;91.5;No;No;Month-to-month;Yes
2887-JPYLU;Female;41;No;45.2;No;No;Month-to-month;No
4770-QAZXN;Female;13;No;19.45;No internet service;No internet service;Month-to-month;No
4896-CPRPF;Male;35;Yes;25.45;No internet service;No internet service;Two year;No
1871-MOWRM;Male;12;No;80.85;No;No;Month-to-month;Yes
9714-EDSUC;Male;4;No;94.9;No;No;Month-to-month;Yes
2027-OAQQC;Female;43;No phone service;49.05;Yes;Yes;Month-to-month;Yes
0282-NVSJS;Female;12;No phone service;29.3;No;No;Month-to-month;No
9090-SGQXL;Male;68;Yes;105.3;Yes;Yes;Month-to-month;No
6595-YGXIT;Male;25;Yes;88.95;Yes;No;Month-to-month;Yes
7353-YOWFP;Female;7;No;20.25;No internet service;No internet service;One year;No
9835-ZIITK;Male;66;Yes;110.85;Yes;Yes;One year;No
8008-ESFLK;Female;53;No;110.5;Yes;Yes;One year;No
7537-CBQUZ;Male;63;Yes;109.4;Yes;Yes;Month-to-month;No
1555-DJEQW;Female;70;Yes;114.2;Yes;Yes;Two year;No
5649-TJHOV;Male;27;No phone service;36.5;No;No;Month-to-month;No
0519-XUZJU;Female;1;No;70.75;No;No;Month-to-month;Yes
3363-EWLGO;Female;5;No;19.95;No internet service;No internet service;Month-to-month;No
4750-UKWJK;Female;37;No;19.6;No internet service;No internet service;One year;No
6338-AVWCY;Male;3;No phone service;40.15;Yes;Yes;Month-to-month;Yes
1689-YQBYY;Female;12;Yes;76.6;No;No;Month-to-month;No
4487-ZYJZK;Female;38;No;19.6;No internet service;No internet service;One year;No
2959-FENLU;Female;9;No;85.3;No;Yes;Month-to-month;No
0708-LGSMF;Male;13;Yes;65.85;No;No;Month-to-month;No
9253-QXKBE;Male;29;Yes;94.45;Yes;No;Month-to-month;Yes
7634-HLQJR;Female;47;No;20.05;No internet service;No internet service;Two year;No
0487-RPVUM;Male;61;Yes;99.4;Yes;Yes;Month-to-month;No
4079-ULGFR;Male;16;No;20;No internet service;No internet service;Month-to-month;No
2516-XSJKX;Female;41;No;78.45;Yes;No;Two year;No
0057-QBUQH;Female;43;Yes;25.1;No internet service;No internet service;Two year;No
9445-SZLCH;Female;36;Yes;97.35;Yes;Yes;Month-to-month;Yes
6599-SFQVE;Female;6;No;55;No;No;Month-to-month;Yes
8331-ZXFOE;Female;58;Yes;71.1;No;Yes;One year;No
4003-FUSHP;Male;19;No;61.55;Yes;No;Month-to-month;No
0356-ERHVT;Male;11;No;45.9;No;No;Month-to-month;No
7325-ENZFI;Female;39;No phone service;40.3;No;No;One year;No
4884-ZTHVF;Female;8;No;87.1;Yes;No;Month-to-month;No
3920-HIHMQ;Female;26;Yes;49.5;No;No;Month-to-month;No
3055-OYMSE;Female;53;No;73.8;No;No;Month-to-month;No
0613-WUXUM;Female;70;No;19.2;No internet service;No internet service;Two year;No
7568-PODML;Male;1;No phone service;45.3;Yes;No;Month-to-month;Yes
4458-KVRBJ;Male;59;Yes;25;No internet service;No internet service;Two year;No
5349-IECLD;Male;2;No;94.95;Yes;Yes;Month-to-month;Yes
1397-XKKWR;Male;7;No phone service;35.3;No;Yes;One year;No
3945-GFWQL;Female;12;No;44.55;No;No;Month-to-month;No
8097-OMULG;Male;59;No;76.75;Yes;Yes;One year;No
6013-BHCAW;Male;61;Yes;81;Yes;Yes;Two year;No
0401-WDBXM;Male;72;Yes;105.55;Yes;Yes;Two year;No
3387-PLKUI;Female;13;No;18.8;No internet service;No internet service;Month-to-month;No
6096-EGVTU;Female;64;Yes;24.9;No internet service;No internet service;One year;No
3797-VTIDR;Male;1;No phone service;23.45;No;No;Month-to-month;Yes
5081-NWSUP;Female;10;No;64.9;No;No;One year;No
2580-ATZSQ;Female;65;No;61.35;No;Yes;One year;No
8085-MSNLK;Female;62;Yes;113.95;Yes;Yes;Two year;No
9691-HKOVS;Female;55;Yes;90.15;Yes;Yes;One year;No
9881-VCZEP;Female;25;Yes;54.1;No;No;Month-to-month;No
9526-BIHHD;Male;1;No phone service;29.7;No;No;Month-to-month;Yes
8757-TFHHJ;Male;1;No;49.8;No;No;Month-to-month;Yes
4523-WXCEF;Female;59;Yes;101.1;Yes;No;Month-to-month;No
1468-DEFNC;Male;64;Yes;24.4;No internet service;No internet service;Two year;No
5119-KEPFY;Male;36;Yes;95;Yes;No;Month-to-month;No
8364-TRMMK;Female;3;Yes;50.65;No;No;Month-to-month;Yes
0916-KNFAJ;Male;61;Yes;69.9;No;Yes;Two year;No
8319-QBEHW;Male;26;No phone service;39.95;Yes;No;One year;No
3063-QFSZL;Female;1;No;55.4;No;No;Month-to-month;Yes
8775-LHDJH;Female;1;Yes;90.6;Yes;No;Month-to-month;Yes
9625-QNLUX;Male;68;No;103.25;Yes;Yes;Two year;No
3097-NQYSN;Male;2;Yes;86.85;Yes;No;Month-to-month;Yes
4024-CSNBY;Female;72;Yes;94.25;No;Yes;Two year;No
7110-BDTWG;Female;71;No phone service;47.05;No;Yes;Two year;No
7493-GVFIO;Male;57;No;20.55;No internet service;No internet service;Two year;No
0690-SRQID;Male;4;No;19.65;No internet service;No internet service;Month-to-month;No
9605-WGJVW;Female;1;No;70.2;No;No;Month-to-month;Yes
9114-DPSIA;Male;72;Yes;81;No;Yes;Two year;No
4700-UBQMV;Male;21;Yes;75.9;Yes;No;One year;No
7711-GQBZC;Female;71;Yes;24.7;No internet service;No internet service;Two year;No
3565-UNOCC;Female;29;Yes;99.05;Yes;Yes;Month-to-month;Yes
4627-MIHJH;Female;69;Yes;110.25;Yes;Yes;Two year;No
9795-NREXC;Female;64;Yes;85;Yes;Yes;Two year;No
8573-CGOCC;Male;16;No;19.75;No internet service;No internet service;Month-to-month;No
7356-AYNJP;Female;4;Yes;23.9;No internet service;No internet service;One year;No
9249-FXSCK;Female;52;Yes;111.25;Yes;No;One year;No
5493-SDRDQ;Male;2;No;55.1;No;Yes;Month-to-month;Yes
6286-SUUWT;Male;1;No;19.95;No internet service;No internet service;Month-to-month;No
4819-HJPIW;Male;18;No phone service;25.15;No;No;Month-to-month;No
8654-DHAOW;Female;2;Yes;54.15;No;No;Month-to-month;Yes
5438-QMDDL;Female;19;No;59.8;No;No;Month-to-month;No
9812-GHVRI;Female;40;Yes;83.85;No;No;Month-to-month;No
5553-AOINX;Female;66;Yes;104.9;Yes;Yes;One year;No
1228-ZLNBX;Male;21;Yes;75.3;No;No;Month-to-month;No
4226-KKDON;Male;8;No;66.65;Yes;No;Month-to-month;No
3831-YCPUO;Female;72;No;109.5;Yes;Yes;Two year;No
7445-WMRBW;Female;48;Yes;73.85;Yes;Yes;One year;No
3308-DGHKL;Male;69;No;19.3;No internet service;No internet service;Two year;No
9924-JPRMC;Male;72;Yes;118.2;Yes;Yes;Two year;No
0080-EMYVY;Female;14;No;51.45;No;No;One year;No
6218-KNUBD;Male;6;No;59.45;Yes;No;Month-to-month;Yes
7337-CINUD;Female;8;No;19.5;No internet service;No internet service;Two year;No
7609-NRNCA;Female;17;No;19.55;No internet service;No internet service;One year;No
0623-EJQEG;Male;65;Yes;93.55;No;No;One year;No
7153-CHRBV;Female;57;No;59.3;No;Yes;One year;No
0871-URUWO;Male;13;Yes;102.25;Yes;Yes;Month-to-month;Yes
9190-MFJLN;Male;19;No;95.9;Yes;Yes;Month-to-month;Yes
6198-PNNSZ;Female;56;Yes;109.8;Yes;Yes;One year;No
3317-VLGQT;Female;14;No;78.1;No;No;Month-to-month;No
4132-POCZS;Male;52;No phone service;39.9;No;No;Month-to-month;No
5614-DNZCE;Female;58;No;64.9;No;Yes;Two year;No
1095-JUDTC;Female;47;Yes;95.05;Yes;No;Month-to-month;No
3896-RCYYE;Female;67;No phone service;53.4;Yes;Yes;Month-to-month;No
9638-JIQYA;Male;2;No phone service;24.9;No;No;Month-to-month;No
3258-SANFR;Male;6;No;44.7;No;No;Month-to-month;Yes
3726-TBHQT;Male;71;Yes;114;Yes;Yes;Two year;No
3190-ITQXP;Female;46;No;20.25;No internet service;No internet service;Two year;No
0870-VEMYL;Female;5;No;53.85;No;No;Month-to-month;Yes
4833-QTJNO;Male;67;Yes;83.85;No;No;Month-to-month;No
3039-MJSLN;Male;3;No;20.2;No internet service;No internet service;Month-to-month;No
0178-CIIKR;Female;3;No;19.95;No internet service;No internet service;Month-to-month;No
5385-SUIRI;Male;52;Yes;104.2;Yes;Yes;Month-to-month;No
3982-XWFZQ;Female;42;Yes;50.25;No;No;Month-to-month;No
5774-QPLTF;Male;50;No;20.35;No internet service;No internet service;One year;No
2322-VCZHZ;Male;23;No;90;No;No;Month-to-month;No
5010-IPEAQ;Female;67;No phone service;54.2;Yes;Yes;Two year;No
4009-ALQFH;Female;25;No;99.5;Yes;Yes;Month-to-month;Yes
6383-ZTSIW;Female;39;No;99.1;Yes;No;One year;No
8990-YOZLV;Female;69;Yes;66.9;No;No;Two year;No
3069-SSVSN;Female;1;No phone service;25.85;No;No;One year;No
5222-IMUKT;Male;32;No;91.05;Yes;No;Month-to-month;No
3627-FCRDW;Female;9;No;71;No;No;Month-to-month;Yes
7562-GSUHK;Female;16;No;93.2;No;Yes;Month-to-month;Yes
6685-XSHHU;Male;60;No;20.95;No internet service;No internet service;Two year;No
8901-UPRHR;Female;72;Yes;109.2;Yes;Yes;Two year;No
4903-UYAVB;Male;5;No;19.35;No internet service;No internet service;Month-to-month;Yes
0118-JPNOY;Female;26;No;85.8;Yes;No;Month-to-month;No
6776-TLWOI;Male;3;No;19.85;No internet service;No internet service;Month-to-month;Yes
3845-FXCYS;Male;2;No;19.65;No internet service;No internet service;Month-to-month;No
5857-XRECV;Female;2;No;20.5;No internet service;No internet service;One year;No
0725-CXOTM;Female;36;Yes;89.65;Yes;Yes;One year;No
4343-EJVQB;Male;7;No;74.35;No;No;Month-to-month;No
9000-PLFUZ;Female;60;No phone service;49.45;Yes;No;Two year;No
3427-GGZZI;Female;19;Yes;89.1;No;No;Month-to-month;No
7779-ORAEL;Male;45;Yes;75.15;No;Yes;Two year;No
0644-OQMDK;Male;4;No;70.65;No;No;Month-to-month;Yes
4077-CROMM;Female;31;Yes;104.2;Yes;Yes;Month-to-month;Yes
3154-CFSZG;Male;47;No;90.05;No;Yes;Month-to-month;No
2868-MZAGQ;Male;1;No;79.25;No;No;Month-to-month;Yes
4847-QNOKA;Female;1;No;44.9;No;No;Month-to-month;Yes
2220-IAHLS;Female;1;No;19.4;No internet service;No internet service;Month-to-month;No
1658-XUHBX;Female;59;Yes;88.75;No;Yes;Month-to-month;No
6379-RXJRQ;Male;10;No;70.1;No;No;Month-to-month;No
2378-HTWFW;Male;35;Yes;91;No;No;Month-to-month;No
8650-RHRKE;Male;4;No phone service;29.65;No;Yes;Month-to-month;Yes
4377-VDHYI;Male;32;No;90.8;No;No;One year;No
0475-RIJEP;Male;43;Yes;77.85;No;No;Month-to-month;Yes
1260-TTRXI;Male;4;No;54.3;No;No;Month-to-month;Yes
3719-TDVQB;Female;54;No;18.95;No internet service;No internet service;Two year;No
6328-ZPBGN;Female;11;Yes;95.15;Yes;No;Month-to-month;Yes
0201-MIBOL;Female;66;Yes;102.4;Yes;No;Two year;No
4937-QPZPO;Male;61;Yes;99.9;Yes;Yes;One year;No
2925-VDZHY;Male;72;Yes;88.7;Yes;Yes;Two year;No
6981-TDRFT;Male;44;No phone service;54.3;Yes;Yes;One year;No
3413-CSSTH;Male;41;Yes;55.7;No;Yes;Month-to-month;No
8033-VCZGH;Male;50;Yes;103.95;Yes;Yes;One year;No
4789-KWMXN;Male;47;Yes;110.85;Yes;Yes;One year;No
0224-NIJLP;Male;8;No;20.15;No internet service;No internet service;Two year;No
7542-CYDDM;Male;18;No;20.05;No internet service;No internet service;Month-to-month;No
4718-WXBGI;Male;72;Yes;91.95;Yes;Yes;Two year;No
2867-UIMSS;Male;1;No;80.5;No;No;Month-to-month;Yes
8495-PRWFH;Female;42;Yes;55.65;No;Yes;Month-to-month;No
0439-IFYUN;Female;18;No;74.7;No;No;Month-to-month;No
5716-LIBJC;Female;13;Yes;104.15;Yes;Yes;One year;No
2868-LLSKM;Female;68;Yes;83.65;No;No;One year;No
8111-RKSPX;Male;4;Yes;72.2;No;No;Month-to-month;Yes
2988-QRAJY;Male;69;Yes;110.05;Yes;Yes;Two year;No
1585-MQSSU;Male;17;No;51.5;No;No;Month-to-month;No
0071-NDAFP;Male;25;Yes;25.5;No internet service;No internet service;Two year;No
2856-NNASM;Male;43;No;89.55;Yes;No;Month-to-month;Yes
7328-ZJAJO;Female;59;No;19.5;No internet service;No internet service;Two year;No
6458-CYIDZ;Female;5;No;80.7;No;No;Month-to-month;Yes
8559-CIZFV;Male;21;Yes;77.5;Yes;No;One year;No
1090-PYKCI;Female;69;Yes;105.1;Yes;Yes;One year;No
3058-WQDRE;Male;13;No phone service;25.15;No;No;Month-to-month;No
7547-EKNFS;Male;42;Yes;95.25;Yes;Yes;Month-to-month;Yes
2279-AXJJK;Male;52;Yes;95.65;No;No;Month-to-month;No
6769-DYBQN;Male;46;No;85;No;No;Month-to-month;No
0909-SELIE;Male;61;Yes;80.8;No;Yes;Two year;No
3417-TSCIC;Male;29;No phone service;24.85;No;No;One year;No
1042-HFUCW;Female;25;No;54.75;No;No;One year;No
4439-JMPMT;Female;5;No;85.75;Yes;No;Month-to-month;Yes
6537-OTKMY;Male;15;No phone service;50.75;Yes;Yes;One year;No
8999-EXMNO;Female;19;No;20.15;No internet service;No internet service;Two year;No
6725-TPKJO;Male;44;No;20.05;No internet service;No internet service;Two year;No
2446-BEGGB;Female;6;Yes;98.25;Yes;No;Month-to-month;Yes
7162-WPHPM;Male;58;Yes;71.6;No;Yes;Two year;No
1599-MMYRQ;Male;62;No;81.45;No;No;One year;No
8821-KVZKQ;Female;70;No phone service;58.4;Yes;Yes;One year;No
1496-GGSUK;Female;1;No phone service;25.7;No;No;Month-to-month;Yes
6434-TTGJP;Male;10;No phone service;53.7;No;Yes;Two year;No
0042-JVWOJ;Male;26;No;19.6;No internet service;No internet service;One year;No
0130-SXOUN;Male;66;Yes;89.4;No;No;Month-to-month;No
2575-GFSOE;Female;7;No;69;No;No;Month-to-month;No
2330-PQGDQ;Male;51;Yes;84.2;No;No;One year;No
1452-UZOSF;Male;72;Yes;106.1;Yes;Yes;Two year;No
2097-YVPKN;Male;65;Yes;25.75;No internet service;No internet service;Two year;No
2842-JTCCU;Male;2;No;46.05;No;No;Month-to-month;Yes
8597-CTXVJ;Male;70;Yes;64.95;No;No;One year;No
6631-HMANX;Male;72;Yes;85.45;Yes;Yes;Two year;No
9962-BFPDU;Female;1;No;20.05;No internet service;No internet service;Month-to-month;No
3296-SILRA;Female;1;No;76.4;No;No;Month-to-month;Yes
9681-OXGVC;Female;5;Yes;100.5;Yes;Yes;Month-to-month;Yes
6394-HHHZM;Male;3;No;20.7;No internet service;No internet service;Month-to-month;No
5995-LFTLE;Male;58;Yes;25.3;No internet service;No internet service;Two year;No
5180-UCIIQ;Male;22;No phone service;40.05;No;No;Month-to-month;No
1932-UEDCX;Male;33;Yes;100.6;Yes;No;Month-to-month;No
7153-OANIO;Male;1;No;69.95;No;No;Month-to-month;Yes
5188-HGMLP;Male;54;Yes;74;No;No;Month-to-month;No
0665-XHDJU;Male;72;Yes;99.4;Yes;No;Two year;No
6521-YYTYI;Male;1;Yes;93.3;Yes;No;Month-to-month;Yes
8878-HMWBV;Male;3;No;49.15;No;Yes;Month-to-month;Yes
8265-HKSOW;Female;72;Yes;107.45;No;Yes;Two year;No
3544-FBCAS;Female;72;Yes;83.6;Yes;Yes;Two year;No
5331-RGMTT;Male;54;Yes;99.05;Yes;Yes;Month-to-month;No
4759-PXTAN;Female;59;Yes;80.1;Yes;No;One year;No
7054-DMVAS;Male;54;No;65.3;Yes;No;Two year;No
3428-MMGUB;Male;60;Yes;89.55;Yes;Yes;Two year;No
6549-BTYPG;Female;60;No phone service;60.8;Yes;Yes;Two year;No
7823-JSOAG;Male;3;Yes;74.5;No;No;Month-to-month;Yes
3705-RHRFR;Female;69;Yes;99.15;Yes;No;Two year;No
9374-YOLBJ;Female;1;No;19.25;No internet service;No internet service;Month-to-month;No
9074-KGVOX;Male;50;No phone service;39.45;Yes;No;Month-to-month;No
6128-DAFVY;Female;56;No phone service;44.85;Yes;No;Month-to-month;No
9933-QRGTX;Female;60;No;97.2;Yes;No;Two year;No
4476-OSWTN;Male;69;Yes;110.55;Yes;Yes;One year;No
3751-KTZEL;Female;1;No phone service;35.05;No;No;Month-to-month;Yes
1977-STDKI;Female;1;No;73;No;No;Month-to-month;Yes
5066-GFJMM;Female;3;No;19.9;No internet service;No internet service;Month-to-month;No
2661-GKBTK;Male;60;No;76.95;Yes;No;Two year;No
0458-HEUZG;Female;13;No phone service;35.4;No;Yes;Two year;No
7268-WNTCP;Male;62;No;20.45;No internet service;No internet service;Two year;No
0824-VWDPO;Female;45;Yes;96.75;No;No;One year;No
8409-WQJUX;Female;25;No phone service;54.2;Yes;Yes;One year;No
2578-JQPHZ;Male;44;No;100.1;Yes;Yes;Two year;No
3278-FSIXX;Female;2;No;45.25;No;No;Month-to-month;Yes
5813-UECBU;Male;33;Yes;83.85;No;Yes;Month-to-month;Yes
0328-GRPMV;Female;1;No;70.1;No;No;Month-to-month;Yes
9746-UGFAC;Female;22;No;20.85;No internet service;No internet service;One year;No
2946-KIQSP;Female;35;No phone service;33.45;No;Yes;Month-to-month;No
0625-AFOHS;Female;29;No;20.2;No internet service;No internet service;Two year;No
6726-WEXXK;Male;27;Yes;85.9;No;Yes;One year;No
4636-OLWOE;Male;54;No;61;No;Yes;One year;No
4342-HENTK;Female;2;No;70.65;No;No;Month-to-month;Yes
4685-ERGHK;Male;57;Yes;86.9;Yes;No;One year;No
0885-HMGPY;Male;62;Yes;69.4;No;Yes;Two year;No
5003-OKNNK;Female;15;No;20.35;No internet service;No internet service;One year;No
4195-SMMNX;Male;2;No;20.35;No internet service;No internet service;Month-to-month;Yes
7208-PSIHR;Female;70;Yes;104.3;Yes;Yes;Two year;No
4012-ZTHBR;Female;21;No;44.95;No;No;Month-to-month;No
0489-WMEMG;Female;23;No;49.45;No;No;One year;No
7435-ZNUYY;Male;6;No;20.6;No internet service;No internet service;One year;No
1354-YZFNB;Male;4;No;19.55;No internet service;No internet service;Two year;No
6956-SMUCM;Female;3;No;99;Yes;Yes;Month-to-month;Yes
2985-FMWYF;Female;23;Yes;93.5;Yes;No;Month-to-month;No
2812-ENYMO;Male;26;No phone service;54.55;Yes;No;One year;No
2717-HVIZY;Female;8;No;20.05;No internet service;No internet service;Month-to-month;No
3223-WZWJM;Male;26;Yes;83.95;No;No;Month-to-month;Yes
3422-GALYP;Male;2;Yes;79.45;No;No;Month-to-month;Yes
9053-JZFKV;Male;67;Yes;116.2;Yes;Yes;Two year;No
2530-ENDWQ;Female;71;Yes;93.7;Yes;No;Two year;No
2890-WFBHU;Female;59;Yes;79.85;No;Yes;One year;No
0327-WFZSY;Male;39;Yes;100;Yes;Yes;One year;No
7977-HXJKU;Male;21;No;19.6;No internet service;No internet service;Two year;No
6615-ZGEDR;Male;1;No;19.7;No internet service;No internet service;Month-to-month;Yes
7033-CLAMM;Female;48;No;20.2;No internet service;No internet service;Two year;No
4023-RTIQM;Female;31;No phone service;50.4;No;Yes;One year;No
0864-FVJNJ;Female;64;Yes;113.35;Yes;Yes;One year;No
7356-IWLFW;Male;46;Yes;80;No;No;Month-to-month;No
9541-PWTWO;Female;52;Yes;80.95;Yes;Yes;Two year;No
3967-VQOGC;Female;67;Yes;24.9;No internet service;No internet service;Two year;No
7872-RDDLZ;Female;67;Yes;54.9;No;No;Month-to-month;No
9250-WYPLL;Female;5;Yes;75.55;No;No;Month-to-month;Yes
6308-CQRBU;Female;71;Yes;109.25;Yes;Yes;Two year;No
2754-XBHTB;Female;9;No;77.65;Yes;No;Month-to-month;Yes
1597-LHYNC;Female;26;Yes;95;No;No;Month-to-month;Yes
0186-CAERR;Male;71;Yes;116.3;Yes;Yes;One year;No
3043-SUDUA;Female;32;No;19.9;No internet service;No internet service;Month-to-month;No
5442-BHQNG;Female;2;No;70.35;No;No;Month-to-month;Yes
2169-RRLFW;Female;71;Yes;25.6;No internet service;No internet service;Two year;No
5872-OEQNH;Female;60;No phone service;44.45;No;Yes;One year;No
3162-KKZXO;Female;55;Yes;100.15;Yes;Yes;One year;No
7055-VKGDA;Male;54;No;105.4;Yes;No;One year;No
0754-UKWQP;Male;2;No;95.85;Yes;Yes;Month-to-month;Yes
8873-GLDMH;Female;6;Yes;73.85;No;No;Month-to-month;Yes
5696-JVVQY;Female;48;No;70.1;No;Yes;Two year;No
8946-BFWSG;Male;63;Yes;25.25;No internet service;No internet service;Two year;No
7493-TPUWZ;Male;1;Yes;79.15;No;No;Month-to-month;Yes
0547-HURJB;Male;12;No;21.05;No internet service;No internet service;Month-to-month;No
8904-OPDCK;Male;54;No phone service;24.95;No;No;Month-to-month;No
8845-LWKGE;Female;30;No;64.5;Yes;Yes;One year;No
1577-HKTFG;Female;30;No;19.65;No internet service;No internet service;Month-to-month;No
8752-STIVR;Female;4;No;79;Yes;No;Month-to-month;Yes
0691-NIKRI;Female;40;Yes;105.95;Yes;Yes;One year;No
5022-JNQEQ;Female;9;No;75.85;No;No;Month-to-month;No
4558-FANTW;Female;17;No;91.85;Yes;No;Month-to-month;Yes
3249-VHRIP;Female;62;No phone service;43.6;No;Yes;Two year;No
3736-BLEPA;Male;28;No;91.25;Yes;No;One year;No
4701-LKOZD;Female;70;Yes;89.75;Yes;Yes;Two year;No
6603-QWSPR;Female;46;No;104.4;Yes;Yes;Two year;No
9921-QFQUL;Female;23;Yes;90.15;No;Yes;Month-to-month;No
1929-ZCBHE;Male;47;No phone service;40.3;No;Yes;One year;No
4378-MYPGO;Male;68;No;105.25;Yes;Yes;Two year;No
8651-ENBZX;Female;60;Yes;106;Yes;Yes;One year;No
4129-LYCOI;Female;67;Yes;104;Yes;No;Two year;No
7798-JVXYM;Female;14;No;69.65;Yes;No;Month-to-month;No
8647-SDTWQ;Male;57;Yes;74.3;No;No;Month-to-month;No
2696-ECXKC;Female;55;Yes;100.9;Yes;No;One year;No
2081-KJSQF;Male;1;No;20.25;No internet service;No internet service;Month-to-month;No
